hq,pricePerUnit,quantity,buyerName,onMannequin,timestamp,worldName,worldID
True,3105,99,Knight Lionheart,False,1693438006,Gilgamesh,63
True,4300,54,Rad Akali,False,1693432330,Adamantoise,73
True,5000,8,Araya Stormborn,False,1693419113,Cactuar,79
True,3050,40,Sagaris Razorn,False,1693359275,Gilgamesh,63
True,4800,48,Noxini Nightmare,False,1693206251,Cactuar,79
True,4795,4,Noxini Nightmare,False,1693206248,Cactuar,79
True,3900,99,Khaidu Baasan,False,1693177462,Siren,57
True,3050,25,Knight Lionheart,False,1693177401,Gilgamesh,63
True,4700,30,Cyril Nabaat,False,1693003616,Adamantoise,73
True,3954,6,Bernadetta Anderslam,False,1692678109,Siren,57
True,3080,15,Da'mage Acheron,False,1692572058,Gilgamesh,63
True,3995,20,Kamui Bushida,False,1692565719,Siren,57
True,3995,20,Kamui Bushida,False,1692565712,Siren,57
True,3995,12,Kamui Bushida,False,1692565680,Siren,57
True,10000,10,Masha Zolsesi,False,1692475671,Jenova,40
True,10000,10,Masha Zolsesi,False,1692475670,Jenova,40
True,4200,3,Timothy Magicks,False,1692404048,Faerie,54
True,3090,22,Shin'ei Hikari,False,1692247596,Gilgamesh,63
True,3999,6,Raid Rayzor,False,1692199369,Siren,57
True,4905,30,Hungg Lowe,False,1692191364,Midgardsormr,65
False,1000,3,Rick Mephistopheles,False,1692170522,Cactuar,79
True,3750,30,Kamisguide Higurashi,False,1692155139,Faerie,54
False,9000,9,Remi Huracan,False,1692142539,Jenova,40
True,4000,30,Kamui Bushida,False,1692104355,Siren,57
True,4000,30,Kamui Bushida,False,1692104333,Siren,57
True,3090,33,Cei' Noeevul,False,1692102695,Gilgamesh,63
True,4900,11,Sendo Mohawk,False,1692065788,Midgardsormr,65
True,14000,12,Jess Garcia,False,1692042834,Jenova,40
True,11000,20,Jess Garcia,False,1692042827,Jenova,40
True,1500,10,Dahl Zydek,False,1692033324,Siren,57
True,1500,10,Dahl Zydek,False,1692033323,Siren,57
True,1500,10,Dahl Zydek,False,1692033321,Siren,57
True,1500,10,Dahl Zydek,False,1692033319,Siren,57
True,4800,3,Honeymilk Tea,False,1691997599,Cactuar,79
False,1000,6,Honeymilk Tea,False,1691997593,Cactuar,79
True,4405,6,Dr Boofinstein,False,1691982048,Gilgamesh,63
True,9000,30,Namielle Tenjou,False,1691937694,Siren,57
True,4850,30,Valyr Andromeda,False,1691935156,Cactuar,79
True,4105,19,Knight Lionheart,False,1691927678,Gilgamesh,63
True,4000,99,Russell Wolfgang,False,1691905840,Gilgamesh,63
True,4900,6,C'elosia Ar'canine,False,1691867150,Cactuar,79
True,3000,99,Keijin Otokonoko,False,1691866851,Sargatanas,99
True,2999,30,Angra Nekomamushi,False,1691854589,Sargatanas,99
False,2500,3,Angra Nekomamushi,False,1691854587,Sargatanas,99
True,11000,25,Finh Bezahl,False,1691852192,Jenova,40
True,10000,20,Finh Bezahl,False,1691852191,Jenova,40
True,10000,20,Finh Bezahl,False,1691852190,Jenova,40
True,10000,21,Finh Bezahl,False,1691852188,Jenova,40
True,4905,35,Riz Khalifa,False,1691805590,Midgardsormr,65
True,2950,30,Xan Dam,False,1691791527,Sargatanas,99
True,4900,25,Freas Hypexaline,False,1691629610,Cactuar,79
True,11900,6,Peno Sinphexion,False,1691629244,Siren,57
True,19499,17,Jessy Syntax,False,1691600611,Faerie,54
False,4969,3,Jessy Syntax,False,1691599712,Faerie,54
True,4600,3,Samara Hana,False,1691391391,Gilgamesh,63
True,4000,99,Nikau Milkdud,False,1691374224,Gilgamesh,63
True,5000,10,Flayn Cethleann,False,1691277035,Faerie,54
True,3000,87,Scooter Mcgavinn,False,1691208660,Adamantoise,73
True,3000,99,Gray Owl,False,1691116690,Adamantoise,73
False,1000,1,Jear Bare,False,1691112254,Siren,57
True,4992,12,Nessira Darkheart,False,1691099740,Midgardsormr,65
True,4603,12,Cat Toy,False,1691095982,Gilgamesh,63
True,4603,99,Generic Human,False,1691042999,Gilgamesh,63
True,4999,20,Drakian Draconic,False,1690986104,Midgardsormr,65
True,5000,11,Kamisguide Higurashi,False,1690946635,Faerie,54
False,5000,3,Shiro Sol,False,1690877047,Faerie,54
False,1450,63,Eiko Akiudo,False,1690847845,Sargatanas,99
True,4603,33,Knight Lionheart,False,1690812064,Gilgamesh,63
True,4603,99,Knight Lionheart,False,1690812058,Gilgamesh,63
True,15000,13,Auska Kisaragi,False,1690776162,Jenova,40
False,2000,3,Setsuna Mikan,False,1690710894,Adamantoise,73
True,4604,12,Crono Mogono,False,1690681122,Gilgamesh,63
True,2994,11,Jimothy Holt,False,1690678408,Adamantoise,73
True,2994,11,Jimothy Holt,False,1690678405,Adamantoise,73
True,2905,3,Jimothy Holt,False,1690678391,Adamantoise,73
True,2905,3,Jimothy Holt,False,1690678389,Adamantoise,73
True,2905,12,Jimothy Holt,False,1690678387,Adamantoise,73
True,4240,18,Kamisguide Higurashi,False,1690673753,Faerie,54
True,4604,20,Knight Lionheart,False,1690666994,Gilgamesh,63
True,4604,50,Knight Lionheart,False,1690666986,Gilgamesh,63
False,3000,6,Boomstix Manycasts,False,1690655769,Faerie,54
True,3279,15,Boomstix Manycasts,False,1690655767,Faerie,54
True,3280,15,Boomstix Manycasts,False,1690655766,Faerie,54
True,4604,6,Ladorak Eqoa,False,1690559525,Gilgamesh,63
True,3281,12,Fio Mercurial,False,1690506223,Faerie,54
False,1443,6,Mio Ando,False,1690495537,Jenova,40
True,800,77,Cidec Oth,False,1690477106,Midgardsormr,65
True,3278,30,Lux Floquet,False,1690428642,Faerie,54
True,1111,24,Umi Takahashi,False,1690420874,Jenova,40
False,1300,15,Argon Von-kalagarn,False,1690329449,Gilgamesh,63
False,1300,15,Argon Von-kalagarn,False,1690329445,Gilgamesh,63
True,1599,36,Magnus Balbosa,False,1690327978,Sargatanas,99
True,500,2,Apex Animosity,False,1690217658,Midgardsormr,65
False,1442,6,Wind-up Kino,False,1690194121,Jenova,40
True,3398,15,Mari Haunt,False,1690160650,Faerie,54
True,3397,21,Mari Haunt,False,1690160648,Faerie,54
True,3395,1,Mari Haunt,False,1690160647,Faerie,54
True,3393,6,Mari Haunt,False,1690160646,Faerie,54
True,2000,10,Swazi Marean,False,1690074004,Sargatanas,99
False,1000,4,Fenix Fendrache,False,1690072527,Siren,57
False,1000,30,Morganna Sky,False,1690049567,Midgardsormr,65
True,2992,12,Jill Sandwich,False,1690046929,Adamantoise,73
True,4997,9,Bunny Chan,False,1689992812,Gilgamesh,63
True,4997,10,Bunny Chan,False,1689992811,Gilgamesh,63
True,4997,10,Bunny Chan,False,1689992809,Gilgamesh,63
True,4997,10,Bunny Chan,False,1689992807,Gilgamesh,63
True,4997,13,Bunny Chan,False,1689992805,Gilgamesh,63
True,4997,15,Bunny Chan,False,1689992804,Gilgamesh,63
True,4997,15,Bunny Chan,False,1689992803,Gilgamesh,63
True,4899,10,Bunny Chan,False,1689992802,Gilgamesh,63
True,4200,45,Bunny Chan,False,1689992801,Gilgamesh,63
False,1000,18,Vior Fleirtrum,False,1689988166,Midgardsormr,65
False,990,6,Chiran Inaka,False,1689987049,Siren,57
True,1549,9,Misha Jakkya,False,1689894863,Sargatanas,99
True,4900,99,Billy Naga,False,1689892847,Gilgamesh,63
True,2500,16,Ollie Tinras,False,1689810366,Faerie,54
True,4899,10,Asharana Zyn,False,1689716677,Gilgamesh,63
True,2205,5,Asharana Zyn,False,1689716625,Siren,57
True,2205,10,Asharana Zyn,False,1689716624,Siren,57
True,2205,10,Asharana Zyn,False,1689716622,Siren,57
True,200,18,Asharana Zyn,False,1689716616,Siren,57
True,1500,1,Wezaleff Athea,False,1689714386,Midgardsormr,65
True,4905,99,Alric Syzure,False,1689508996,Gilgamesh,63
True,4890,33,Chimei-tekina Hana,False,1689492740,Cactuar,79
True,3650,20,Chimei-tekina Hana,False,1689492739,Cactuar,79
True,3650,20,Chimei-tekina Hana,False,1689492737,Cactuar,79
True,3650,20,Chimei-tekina Hana,False,1689492736,Cactuar,79
True,4900,12,Akh Morn,False,1689489006,Gilgamesh,63
True,1340,33,Valorenna Aeir,False,1689460305,Siren,57
True,1600,12,P'ius Daesyn,False,1689409829,Sargatanas,99
True,4998,20,Ryu Immortalem,False,1689307629,Gilgamesh,63
True,3000,11,Alia Altus,False,1689210859,Adamantoise,73
True,5105,54,Knight Lionheart,False,1689161957,Gilgamesh,63
True,1494,60,Belle Chan,False,1689136269,Jenova,40
True,1490,99,Belle Chan,False,1689136267,Jenova,40
True,1474,93,Belle Chan,False,1689136265,Jenova,40
True,1475,99,Belle Chan,False,1689136263,Jenova,40
True,3650,20,Aran Solidor,False,1689122241,Cactuar,79
True,3650,25,Aran Solidor,False,1689122240,Cactuar,79
True,3600,24,Aran Solidor,False,1689122239,Cactuar,79
True,3495,27,Aran Solidor,False,1689122238,Cactuar,79
True,3475,36,Aran Solidor,False,1689122237,Cactuar,79
True,3470,15,Aran Solidor,False,1689122236,Cactuar,79
True,3430,27,Aran Solidor,False,1689122235,Cactuar,79
True,3425,6,Aran Solidor,False,1689122234,Cactuar,79
True,2500,3,Sollis Nexus,False,1689037914,Adamantoise,73
True,9894,20,Knight Lionheart,False,1688983180,Gilgamesh,63
True,9894,30,Knight Lionheart,False,1688968697,Gilgamesh,63
True,9894,30,Knight Lionheart,False,1688968693,Gilgamesh,63
True,4800,3,Nexendia Mememachine,False,1688959299,Cactuar,79
True,9898,51,Jace Windwalker,False,1688943063,Gilgamesh,63
True,4699,33,Jace Windwalker,False,1688942730,Midgardsormr,65
True,4698,33,Jace Windwalker,False,1688942729,Midgardsormr,65
True,1500,45,Jace Windwalker,False,1688942727,Midgardsormr,65
True,1500,57,Jace Windwalker,False,1688942726,Midgardsormr,65
True,3795,6,Bandit Marksman,False,1688925424,Cactuar,79
True,5000,6,Gabrael Blackrose,False,1688921373,Faerie,54
True,4054,44,Azure Nimbus,False,1688871068,Cactuar,79
False,1500,23,Knight Lionheart,False,1688865135,Gilgamesh,63
True,1000,33,Knight Lionheart,False,1688865122,Gilgamesh,63
True,1500,66,Dark Leaf,False,1688832913,Midgardsormr,65
True,1500,75,Dark Leaf,False,1688832910,Midgardsormr,65
True,4104,20,Grateful Dead,False,1688788879,Gilgamesh,63
True,4000,19,Midnight Shadow,False,1688742717,Cactuar,79
False,4000,3,Sharien Thorndral,False,1688716509,Cactuar,79
True,1300,30,Falke Gauguin,False,1688715972,Siren,57
True,1300,30,Falke Gauguin,False,1688715970,Siren,57
True,1300,30,Falke Gauguin,False,1688715968,Siren,57
True,1500,54,Kanto Dragontooth,False,1688683247,Midgardsormr,65
True,4263,42,Ulti Xae,False,1688605270,Faerie,54
True,4265,9,Fio Mercurial,False,1688578596,Faerie,54
True,8000,3,Nan Poku,False,1688536173,Cactuar,79
True,1649,40,Loud Canadian,False,1688520302,Sargatanas,99
False,20,20,Miah Rhaja,False,1688448183,Siren,57
False,12,12,Miah Rhaja,False,1688448181,Siren,57
False,11,11,Miah Rhaja,False,1688448180,Siren,57
False,10,10,Miah Rhaja,False,1688448179,Siren,57
True,1800,19,Magnus Balbosa,False,1688425385,Sargatanas,99
True,1231,99,Kino Reinhardt,False,1688421447,Jenova,40
True,9900,33,Eires Caste,False,1688406141,Gilgamesh,63
True,2798,50,Knight Lionheart,False,1688381084,Gilgamesh,63
True,1500,78,Dynapachy Gali,False,1688337953,Midgardsormr,65
False,1444,3,Argo Kishimoto,False,1688307732,Jenova,40
False,9,9,Alexandra Grand,False,1688277082,Siren,57
False,8,8,Alexandra Grand,False,1688277080,Siren,57
False,7,7,Alexandra Grand,False,1688277078,Siren,57
False,5,5,Alexandra Grand,False,1688277077,Siren,57
False,4,4,Alexandra Grand,False,1688277076,Siren,57
False,3,3,Alexandra Grand,False,1688277075,Siren,57
False,2,2,Alexandra Grand,False,1688277074,Siren,57
False,1,1,Kothar Black-claw,False,1688272026,Siren,57
True,1300,30,Aeredon Dragonmire,False,1688241432,Siren,57
True,1300,19,Nita Blanket,False,1688161682,Siren,57
True,5414,4,Tesalan Pasalan,False,1688104381,Cactuar,79
True,1300,20,Alexandra Grand,False,1688099731,Siren,57
True,5995,6,Bingums Bakuro,False,1688089040,Cactuar,79
True,9068,1,Jellyf Ish,False,1688089026,Cactuar,79
True,3000,27,Pullie Fortune,False,1688079088,Cactuar,79
False,2000,3,Nyx Pieta,False,1687964298,Cactuar,79
True,1300,30,Redellex Minoji,False,1687924283,Siren,57
True,20000,3,Eryu Naghi,False,1687920971,Faerie,54
True,1300,15,Miss Dee,False,1687913346,Siren,57
True,1300,30,Miss Dee,False,1687913340,Siren,57
True,1300,30,Miss Dee,False,1687913338,Siren,57
True,1300,30,Miss Dee,False,1687913336,Siren,57
True,1999,33,Mc Rhyde,False,1687909383,Midgardsormr,65
True,3000,10,Mr Williams,False,1687850891,Cactuar,79
True,2978,6,Mr Williams,False,1687850890,Cactuar,79
True,1494,99,Zubet'a Kaldurn,False,1687833620,Jenova,40
True,1198,3,Zubet'a Kaldurn,False,1687833615,Jenova,40
True,1198,4,Zubet'a Kaldurn,False,1687833612,Jenova,40
True,1400,21,Fry Dragor,False,1687815739,Jenova,40
True,3790,46,Hugh Munguss,False,1687721953,Adamantoise,73
True,10000,12,Lux Floquet,False,1687720960,Faerie,54
True,1997,3,Prince Popoto,False,1687720705,Jenova,40
True,5000,27,Hugh Munguss,False,1687719962,Faerie,54
True,3790,50,Rad Akali,False,1687672874,Adamantoise,73
True,12000,3,Four Sprinkles,False,1687659297,Gilgamesh,63
True,10104,6,Aetheya Tonitruum,False,1687657629,Sargatanas,99
True,2500,6,Sapphire Scarlet,False,1687572875,Midgardsormr,65
True,1997,3,Frai Raifraica,False,1687498667,Jenova,40
True,1385,12,Juudai Panda,False,1687484398,Jenova,40
True,1998,24,Ryosen Naeuri,False,1687443883,Midgardsormr,65
True,2205,5,Beatrix Crescent,False,1687411894,Siren,57
True,1000,3,Lorna Noom,False,1687398690,Siren,57
True,999,33,Reeemi Ll,False,1687311664,Siren,57
True,999,33,Reeemi Ll,False,1687311662,Siren,57
True,4440,10,Razalicious Delicious,False,1687299957,Sargatanas,99
True,4444,15,Razalicious Delicious,False,1687299955,Sargatanas,99
True,5500,27,Razalicious Delicious,False,1687295843,Sargatanas,99
True,5000,3,Razalicious Delicious,False,1687295790,Sargatanas,99
True,1385,12,Annikah Hansen,False,1687230490,Jenova,40
True,6999,6,Heals Please,False,1687229049,Cactuar,79
True,2977,27,Nixacu Murubra,False,1687219761,Cactuar,79
True,3789,15,Morrigan Nyx,False,1687214430,Adamantoise,73
True,3789,15,Morrigan Nyx,False,1687214428,Adamantoise,73
True,1285,9,Aster Skychaser,False,1687158122,Siren,57
True,1385,12,Iselda Phar,False,1687155701,Jenova,40
False,595,3,Shadow Skyrider,False,1687142699,Siren,57
True,2975,12,Abel Arkwright,False,1687138566,Cactuar,79
True,2979,36,Abel Arkwright,False,1687138560,Cactuar,79
True,10998,3,Kire Valdruk,False,1687060700,Gilgamesh,63
True,1350,6,Diata Corduroy,False,1687056025,Siren,57
True,5500,5,Carl Virgil,False,1687052877,Sargatanas,99
True,10899,10,Steven Mcnubbin,False,1687039536,Gilgamesh,63
True,10900,3,Steven Mcnubbin,False,1687039475,Gilgamesh,63
True,1330,33,Carl Virgil,False,1687027829,Siren,57
True,1330,9,Stormcrow Hammerhand,False,1687025758,Siren,57
True,2980,10,Karentha Theylin,False,1686962584,Cactuar,79
True,6000,5,Javi Messiah,False,1686934658,Sargatanas,99
True,1330,33,Jac Daron,False,1686877354,Siren,57
True,1330,33,Jac Daron,False,1686877348,Siren,57
True,1330,33,Jac Daron,False,1686877338,Siren,57
True,9999,30,Karsin'oh Jhinesis,False,1686793295,Faerie,54
True,6000,10,Raphtalia Sanzenin,False,1686792494,Sargatanas,99
True,1496,89,Halo Nya,False,1686780221,Jenova,40
True,1495,9,Fizzy Pop,False,1686770437,Jenova,40
True,6705,33,Adara Arlise,False,1686718128,Cactuar,79
False,4000,3,Dead Bear,False,1686716647,Sargatanas,99
True,3000,20,Rwby' Rose,False,1686621270,Cactuar,79
False,300,99,Katsu Yggvera,False,1686617181,Siren,57
True,1350,20,Viros Heijinn,False,1686616579,Siren,57
True,1350,20,Viros Heijinn,False,1686616563,Siren,57
True,1350,30,Viros Heijinn,False,1686616561,Siren,57
False,4000,3,Jedici Kutharian,False,1686551021,Faerie,54
True,6000,10,Gio Boy,False,1686528144,Sargatanas,99
True,4900,60,Rarrum Bentwhiskers,False,1686516371,Sargatanas,99
True,3950,50,Rarrum Bentwhiskers,False,1686516359,Sargatanas,99
True,3950,50,Eltec Lansing,False,1686511165,Sargatanas,99
True,5000,9,Netashka Aziimov,False,1686505432,Sargatanas,99
True,6000,6,Netashka Aziimov,False,1686505428,Sargatanas,99
True,1500,10,Kariela Danar,False,1686448192,Siren,57
True,1500,10,Kariela Danar,False,1686448190,Siren,57
False,1000,6,Karma Amrak,False,1686373697,Cactuar,79
True,3000,30,Hadriaen Fuorreaux,False,1686302614,Cactuar,79
True,1600,23,Lenore Wilkins,False,1686292371,Siren,57
True,1600,23,Noktina Yeti,False,1686282083,Siren,57
True,1595,3,Noktina Yeti,False,1686282080,Siren,57
False,2575,3,Bren Ozcilazia,False,1686249504,Cactuar,79
True,15000,10,Kagetsu Ulfhednar,False,1686129335,Adamantoise,73
True,5000,3,Auriel Shiana,False,1686123184,Midgardsormr,65
True,7200,3,Rocket Hoss,False,1686097997,Sargatanas,99
True,6390,3,Hao Lu,False,1686021403,Siren,57
True,9999,3,Atandrien Aphourneaux,False,1686017272,Faerie,54
True,19999,4,Aiyko Leigh,False,1686015163,Jenova,40
True,5990,24,Yaxche Farrowmourn,False,1686007098,Cactuar,79
False,500,10,Harbiy Byrbm'n,False,1685978893,Siren,57
True,5985,3,Cheesy Mcsteesy,False,1685929005,Cactuar,79
True,2000,30,Jericho Brother,False,1685861555,Cactuar,79
True,7200,10,Zero Chill,False,1685832900,Sargatanas,99
True,10000,10,Aodh Edgerly,False,1685832870,Midgardsormr,65
True,6994,33,Link Hyrule,False,1685826933,Siren,57
True,22000,10,Morrigan Nyx,False,1685821726,Adamantoise,73
True,22000,19,Morrigan Nyx,False,1685821724,Adamantoise,73
True,21999,9,Morrigan Nyx,False,1685821722,Adamantoise,73
True,5985,12,Movvy Creek,False,1685814708,Cactuar,79
True,5999,12,Movvy Creek,False,1685814703,Cactuar,79
True,24999,10,Lux Viera,False,1685778098,Jenova,40
True,14879,2,Dyre Bananaya,False,1685755833,Gilgamesh,63
True,6700,12,Bunny Chan,False,1685749288,Cactuar,79
True,6500,12,Bunny Chan,False,1685749287,Cactuar,79
True,6405,3,Bunny Chan,False,1685749286,Cactuar,79
True,6400,35,Bunny Chan,False,1685749285,Cactuar,79
True,6500,99,Bunny Chan,False,1685749226,Sargatanas,99
True,6400,12,Bunny Chan,False,1685749225,Sargatanas,99
True,5000,6,Bunny Chan,False,1685749195,Midgardsormr,65
True,5000,15,Bunny Chan,False,1685749193,Midgardsormr,65
True,3333,30,Bunny Chan,False,1685749101,Midgardsormr,65
True,3333,30,Bunny Chan,False,1685749100,Midgardsormr,65
True,3000,20,Bunny Chan,False,1685748860,Gilgamesh,63
True,18895,9,Kagetsu Ulfhednar,False,1685710134,Adamantoise,73
True,25000,3,Camio Luna,False,1685682783,Jenova,40
True,3000,20,Suniver Estrella,False,1685666119,Gilgamesh,63
True,3333,30,Rift Lokean,False,1685654427,Midgardsormr,65
True,9885,3,Astra Lunamar,False,1685596608,Sargatanas,99
True,4500,12,Lenneth Starrfire,False,1685594370,Cactuar,79
True,2000,3,Lenneth Starrfire,False,1685594368,Cactuar,79
True,1995,99,Lenneth Starrfire,False,1685594366,Cactuar,79
True,5554,18,Jericho Brother,False,1685581689,Jenova,40
True,8999,18,Pedro Uhtred,False,1685576026,Midgardsormr,65
True,7580,6,Mxsprince Rex,False,1685568365,Cactuar,79
True,4500,99,Creamy Raccoon,False,1685532685,Cactuar,79
True,5554,21,Sollidus Snake,False,1685500099,Jenova,40
True,5555,10,Nephrai Delaveuce,False,1685466771,Jenova,40
True,6490,9,Chiran Inaka,False,1685454432,Cactuar,79
True,6495,99,Chiran Inaka,False,1685454431,Cactuar,79
True,6495,99,Chiran Inaka,False,1685454429,Cactuar,79
False,5095,3,Sneek Swiftstep,False,1685416430,Sargatanas,99
True,7139,30,Bailun Uyagiri,False,1685399718,Faerie,54
False,1000,12,Leif Vindleikr,False,1685381966,Jenova,40
True,10000,10,Seckro Vargas,False,1685375537,Siren,57
True,6800,99,May Isaac,False,1685371511,Cactuar,79
True,10103,12,Arienne Archeron,False,1685331509,Sargatanas,99
False,2500,3,Ayasa Feriy,False,1685331267,Cactuar,79
True,10000,24,Chimei-tekina Hana,False,1685323957,Cactuar,79
True,7000,24,Chimei-tekina Hana,False,1685323949,Cactuar,79
True,2500,6,Rarrum Bentwhiskers,False,1685309417,Adamantoise,73
True,8886,11,Edgar Strife,False,1685306609,Jenova,40
True,7000,99,May Isaac,False,1685305730,Cactuar,79
True,7000,27,May Isaac,False,1685305729,Cactuar,79
True,10001,6,Poki Shadowsneak,False,1685167382,Adamantoise,73
True,15000,30,Minieve Tayuun,False,1685160362,Cactuar,79
True,13500,10,Ayria Lumia-fox,False,1685159922,Siren,57
True,13500,10,Ayria Lumia-fox,False,1685159919,Siren,57
True,13500,10,Ayria Lumia-fox,False,1685159918,Siren,57
True,13500,10,Ayria Lumia-fox,False,1685159914,Siren,57
True,13500,13,Ayria Lumia-fox,False,1685159913,Siren,57
True,11000,30,Unmei Valamire,False,1685156663,Cactuar,79
True,10100,21,Kouta Ataire,False,1685146064,Sargatanas,99
True,10105,6,Fluffytail Soulripper,False,1685112802,Adamantoise,73
True,25000,3,Mordyn Ka,False,1685047084,Cactuar,79
True,27000,3,Saryn Aeros,False,1684997354,Midgardsormr,65
True,5000,12,Azra Sunna,False,1684972279,Cactuar,79
True,40105,6,Zeress Mallus,False,1684971997,Faerie,54
True,500,12,Swole Daddy,False,1684965962,Gilgamesh,63
True,25000,3,Jatoro Brathgar,False,1684964107,Jenova,40
True,6000,3,Kyro Tachikake,False,1684897691,Jenova,40
True,5105,3,Ilyesen Valenroix,False,1684888429,Cactuar,79
True,30000,3,Ronin Lothbrook,False,1684874110,Siren,57
True,6000,3,Shiro Greybourne,False,1684853851,Jenova,40
